id,price,room_type,minimum_nights,,,,,,,,,
8195348,63,Private room,3,,,,,,,,,
9696950,166,Private room,30,,,,,,,,,
8207987,98,Private room,30,,,,,,,,,
9803484,125,Entire home/apt,30,,,,,,,,,
9813185,125,Entire home/apt,2,,,,,,,,,
8242212,101,Entire home/apt,30,,,,,,,,,
9813684,76,Private room,1,,,,,,,,,
8248970,299,Entire home/apt,4,,,,,,,,,
9814002,79,Entire home/apt,30,,,,,,,,,
8255615,120,Entire home/apt,5,,,,,,,,,
9820818,142,Entire home/apt,2,,,,,,,,,
8257837,316,Entire home/apt,30,,,,,,,,,
9823290,80,Private room,1,,,,,,,,,
8290643,150,Entire home/apt,2,,,,,,,,,
9883227,130,Entire home/apt,30,,,,,,,,,
9887142,110,Entire home/apt,3,,,,,,,,,
8292981,225,Entire home/apt,31,,,,,,,,,
9907337,169,Entire home/apt,3,,,,,,,,,
9909445,89,Entire home/apt,2,,,,,,,,,
9974658,222,Private room,30,,,,,,,,,
9995551,116,Entire home/apt,5,,,,,,,,,
10054747,119,Entire home/apt,2,,,,,,,,,
10125020,176,Entire home/apt,2,,,,,,,,,
10252909,286,Entire home/apt,2,,,,,,,,,
10263907,145,Entire home/apt,1,,,,,,,,,
10280132,75,Entire home/apt,30,,,,,,,,,
8306501,74,Private room,30,,,,,,,,,
10292753,124,Entire home/apt,3,,,,,,,,,
8307502,371,Entire home/apt,2,,,,,,,,,
10295151,195,Entire home/apt,30,,,,,,,,,
10332096,65,Private room,2,,,,,,,,,
8326413,70,Private room,30,,,,,,,,,
10332360,145,Entire home/apt,1,,,,,,,,,
10341497,140,Entire home/apt,3,,,,,,,,,
10344631,120,Private room,30,,,,,,,,,
8352692,64,Entire home/apt,30,,,,,,,,,
10363748,300,Entire home/apt,30,,,,,,,,,
10364350,80,Private room,1,,,,,,,,,
10382585,254,Entire home/apt,2,,,,,,,,,
12497002,98,Entire home/apt,30,,,,,,,,,
10412792,200,Entire home/apt,30,,,,,,,,,
10459203,125,Entire home/apt,1,,,,,,,,,
10497998,154,Entire home/apt,4,,,,,,,,,
12518952,200,Entire home/apt,3,,,,,,,,,
10550119,145,Entire home/apt,30,,,,,,,,,
10565147,61,Private room,30,,,,,,,,,
10569919,504,Entire home/apt,2,,,,,,,,,
10599859,120,Entire home/apt,30,,,,,,,,,
12537842,400,Entire home/apt,30,,,,,,,,,
10675363,159,Entire home/apt,3,,,,,,,,,
10677610,164,Entire home/apt,3,,,,,,,,,
12566321,159,Entire home/apt,5,,,,,,,,,
10728468,125,Entire home/apt,30,,,,,,,,,
10733212,76,Entire home/apt,30,,,,,,,,,
12573882,140,Entire home/apt,3,,,,,,,,,
10773688,268,Entire home/apt,2,,,,,,,,,
10773776,99,Private room,1,,,,,,,,,
12601662,180,Entire home/apt,4,,,,,,,,,
10790541,50,Private room,30,,,,,,,,,
12625278,56,Private room,30,,,,,,,,,
10834487,90,Private room,30,,,,,,,,,
12632193,189,Private room,2,,,,,,,,,
10835493,65,Private room,2,,,,,,,,,
12649999,196,Entire home/apt,4,,,,,,,,,
12672933,300,Entire home/apt,5,,,,,,,,,
10880656,129,Entire home/apt,30,,,,,,,,,
12704096,52,Private room,30,,,,,,,,,
10949926,204,Entire home/apt,7,,,,,,,,,
12708859,80,Entire home/apt,30,,,,,,,,,
10969868,459,Entire home/apt,5,,,,,,,,,
12730043,219,Entire home/apt,3,,,,,,,,,
12740637,266,Entire home/apt,30,,,,,,,,,
11047227,175,Entire home/apt,1,,,,,,,,,
12786096,171,Entire home/apt,30,,,,,,,,,
11069945,120,Entire home/apt,4,,,,,,,,,
12798217,88,Private room,2,,,,,,,,,
12811781,97,Private room,2,,,,,,,,,
11128182,93,Private room,1,,,,,,,,,
11143024,255,Entire home/apt,3,,,,,,,,,
12812601,96,Entire home/apt,2,,,,,,,,,
11237991,87,Entire home/apt,30,,,,,,,,,
12835141,90,Entire home/apt,5,,,,,,,,,
12847258,90,Entire home/apt,30,,,,,,,,,
11254431,140,Private room,365,,,,,,,,,
11282097,65,Private room,30,,,,,,,,,
12850858,175,Entire home/apt,2,,,,,,,,,
11302585,154,Entire home/apt,30,,,,,,,,,
12868418,175,Entire home/apt,2,,,,,,,,,
12869052,214,Entire home/apt,30,,,,,,,,,
12908346,160,Entire home/apt,2,,,,,,,,,
12918045,133,Entire home/apt,3,,,,,,,,,
12929985,116,Entire home/apt,1,,,,,,,,,
11304405,106,Entire home/apt,2,,,,,,,,,
11308653,68,Private room,30,,,,,,,,,
11335586,103,Entire home/apt,30,,,,,,,,,
12931310,96,Private room,1,,,,,,,,,
11356904,196,Entire home/apt,30,,,,,,,,,
12933768,450,Entire home/apt,2,,,,,,,,,
11392479,99,Entire home/apt,30,,,,,,,,,
12934096,120,Entire home/apt,30,,,,,,,,,
12934440,206,Entire home/apt,1,,,,,,,,,
11398085,89,Entire home/apt,1,,,,,,,,,
11433918,129,Entire home/apt,3,,,,,,,,,
11462366,257,Entire home/apt,4,,,,,,,,,
12957936,127,Entire home/apt,1,,,,,,,,,
12958490,99,Shared room,30,,,,,,,,,
12968264,130,Entire home/apt,30,,,,,,,,,
11462832,102,Private room,30,,,,,,,,,
12972434,110,Entire home/apt,30,,,,,,,,,
11497199,159,Entire home/apt,30,,,,,,,,,
12987793,213,Entire home/apt,3,,,,,,,,,
11498207,168,Entire home/apt,4,,,,,,,,,
12991648,300,Entire home/apt,2,,,,,,,,,
11512414,265,Entire home/apt,3,,,,,,,,,
12998479,266,Entire home/apt,30,,,,,,,,,
13017780,115,Entire home/apt,15,,,,,,,,,
13021356,88,Entire home/apt,1,,,,,,,,,
11573287,120,Entire home/apt,3,,,,,,,,,
13030215,135,Entire home/apt,2,,,,,,,,,
11601374,172,Entire home/apt,1,,,,,,,,,
13032264,92,Entire home/apt,3,,,,,,,,,
11619498,117,Entire home/apt,30,,,,,,,,,
13033238,88,Private room,1,,,,,,,,,
11638111,125,Entire home/apt,20,,,,,,,,,
13033576,109,Entire home/apt,3,,,,,,,,,
11674535,134,Entire home/apt,30,,,,,,,,,
13045179,104,Entire home/apt,2,,,,,,,,,
11697817,145,Entire home/apt,10,,,,,,,,,
13073909,89,Private room,1,,,,,,,,,
13081598,160,Entire home/apt,30,,,,,,,,,
11743748,120,Entire home/apt,3,,,,,,,,,
13082625,450,Entire home/apt,30,,,,,,,,,
11819518,98,Private room,1,,,,,,,,,
13083601,250,Entire home/apt,30,,,,,,,,,
11845640,214,Entire home/apt,30,,,,,,,,,
13085197,105,Entire home/apt,2,,,,,,,,,
11890234,75,Entire home/apt,30,,,,,,,,,
13101706,183,Entire home/apt,2,,,,,,,,,
11892077,130,Entire home/apt,30,,,,,,,,,
11929388,166,Entire home/apt,30,,,,,,,,,
13140719,130,Entire home/apt,3,,,,,,,,,
11972509,139,Entire home/apt,3,,,,,,,,,
13141142,171,Entire home/apt,30,,,,,,,,,
13142498,57,Private room,30,,,,,,,,,
12011079,183,Entire home/apt,1,,,,,,,,,
13155310,200,Entire home/apt,30,,,,,,,,,
13157632,120,Entire home/apt,30,,,,,,,,,
12042411,350,Entire home/apt,30,,,,,,,,,
13173803,106,Entire home/apt,1,,,,,,,,,
13191810,165,Entire home/apt,1,,,,,,,,,
12056343,300,Entire home/apt,4,,,,,,,,,
13192961,88,Entire home/apt,3,,,,,,,,,
12069871,70,Private room,7,,,,,,,,,
13224936,3750,Entire home/apt,210,,,,,,,,,
12170734,350,Entire home/apt,3,,,,,,,,,
12185450,196,Entire home/apt,4,,,,,,,,,
13226208,181,Entire home/apt,30,,,,,,,,,
13240176,135,Entire home/apt,30,,,,,,,,,
12191280,119,Entire home/apt,2,,,,,,,,,
13251351,78,Entire home/apt,30,,,,,,,,,
12208188,78,Private room,30,,,,,,,,,
13252771,95,Entire home/apt,30,,,,,,,,,
13273883,135,Entire home/apt,30,,,,,,,,,
12224432,158,Entire home/apt,2,,,,,,,,,
12233882,86,Private room,1,,,,,,,,,
13313994,136,Entire home/apt,2,,,,,,,,,
13318575,55,Shared room,30,,,,,,,,,
12246399,147,Entire home/apt,30,,,,,,,,,
13331221,125,Entire home/apt,30,,,,,,,,,
12249990,115,Entire home/apt,2,,,,,,,,,
13332139,221,Entire home/apt,30,,,,,,,,,
12272813,163,Entire home/apt,3,,,,,,,,,
12290286,85,Private room,30,,,,,,,,,
13334770,163,Entire home/apt,1,,,,,,,,,
13390576,390,Entire home/apt,2,,,,,,,,,
12343805,90,Entire home/apt,30,,,,,,,,,
13436253,90,Private room,30,,,,,,,,,
12359179,450,Entire home/apt,21,,,,,,,,,
13437692,109,Private room,2,,,,,,,,,
12379796,75,Entire home/apt,30,,,,,,,,,
13451352,130,Entire home/apt,30,,,,,,,,,
13451764,156,Entire home/apt,30,,,,,,,,,
13452009,176,Entire home/apt,30,,,,,,,,,
12423091,531,Entire home/apt,3,,,,,,,,,
13494687,79,Entire home/apt,30,,,,,,,,,
13532046,320,Entire home/apt,2,,,,,,,,,
13533117,150,Entire home/apt,5,,,,,,,,,
12449616,165,Entire home/apt,30,,,,,,,,,
13533362,110,Entire home/apt,30,,,,,,,,,
13548374,249,Entire home/apt,3,,,,,,,,,
12456183,99,Entire home/apt,3,,,,,,,,,
12473960,145,Entire home/apt,2,,,,,,,,,
13573225,130,Private room,1,,,,,,,,,
12495116,92,Entire home/apt,2,,,,,,,,,
13574491,98,Entire home/apt,4,,,,,,,,,
14696993,145,Entire home/apt,4,,,,,,,,,
14711760,141,Entire home/apt,3,,,,,,,,,
13606919,164,Entire home/apt,3,,,,,,,,,
13607307,47,Private room,2,,,,,,,,,
13622517,96,Entire home/apt,30,,,,,,,,,
14716424,525,Entire home/apt,30,,,,,,,,,
14716499,99,Entire home/apt,3,,,,,,,,,
13623929,36,Private room,30,,,,,,,,,
13641844,150,Private room,2,,,,,,,,,
14717074,125,Entire home/apt,2,,,,,,,,,
14760988,175,Entire home/apt,2,,,,,,,,,
13644229,155,Entire home/apt,30,,,,,,,,,
14790057,115,Private room,30,,,,,,,,,
13654492,110,Private room,2,,,,,,,,,
14790343,133,Entire home/apt,1,,,,,,,,,
13658425,106,Entire home/apt,2,,,,,,,,,
14798986,276,Entire home/apt,1,,,,,,,,,
13661449,214,Entire home/apt,2,,,,,,,,,
13684864,170,Private room,30,,,,,,,,,
13687977,70,Private room,30,,,,,,,,,
14841017,296,Entire home/apt,2,,,,,,,,,
13689184,329,Entire home/apt,3,,,,,,,,,
13689263,46,Private room,30,,,,,,,,,
13696391,700,Entire home/apt,30,,,,,,,,,
13712209,122,Entire home/apt,6,,,,,,,,,
13732104,483,Entire home/apt,2,,,,,,,,,
13751731,340,Entire home/apt,5,,,,,,,,,
14855437,69,Private room,30,,,,,,,,,
13753865,199,Private room,30,,,,,,,,,
13781518,214,Entire home/apt,3,,,,,,,,,
13786651,474,Entire home/apt,2,,,,,,,,,
13787761,125,Entire home/apt,1,,,,,,,,,
13789894,28,Private room,30,,,,,,,,,
13794197,135,Entire home/apt,30,,,,,,,,,
13814892,98,Private room,2,,,,,,,,,
13823956,156,Entire home/apt,1,,,,,,,,,
13825056,87,Entire home/apt,1,,,,,,,,,
14872179,220,Entire home/apt,1,,,,,,,,,
13831631,85,Entire home/apt,30,,,,,,,,,
13843060,109,Entire home/apt,3,,,,,,,,,
13845855,109,Entire home/apt,5,,,,,,,,,
13846894,120,Entire home/apt,1,,,,,,,,,
13865648,421,Entire home/apt,3,,,,,,,,,
13908739,91,Entire home/apt,2,,,,,,,,,
14872823,50,Private room,30,,,,,,,,,
13913909,133,Entire home/apt,2,,,,,,,,,
13935333,90,Entire home/apt,30,,,,,,,,,
13940437,199,Entire home/apt,5,,,,,,,,,
13941977,80,Private room,30,,,,,,,,,
14902010,96,Entire home/apt,2,,,,,,,,,
13960559,220,Entire home/apt,30,,,,,,,,,
13981404,119,Entire home/apt,1,,,,,,,,,
14902204,99,Entire home/apt,2,,,,,,,,,
14010358,147,Entire home/apt,3,,,,,,,,,
14010379,468,Entire home/apt,4,,,,,,,,,
14011625,142,Entire home/apt,1,,,,,,,,,
14025287,286,Entire home/apt,3,,,,,,,,,
14042945,166,Entire home/apt,30,,,,,,,,,
14049107,98,Private room,1,,,,,,,,,
14070994,138,Entire home/apt,2,,,,,,,,,
14903598,115,Entire home/apt,2,,,,,,,,,
14917821,80,Entire home/apt,30,,,,,,,,,
14084566,100,Private room,1,,,,,,,,,
14103694,249,Entire home/apt,4,,,,,,,,,
14108275,99,Entire home/apt,2,,,,,,,,,
14108770,75,Entire home/apt,3,,,,,,,,,
14918819,119,Entire home/apt,5,,,,,,,,,
14128202,92,Private room,2,,,,,,,,,
14166071,110,Entire home/apt,2,,,,,,,,,
14928686,60,Private room,30,,,,,,,,,
14166842,101,Private room,1,,,,,,,,,
14167055,98,Private room,30,,,,,,,,,
14183117,120,Entire home/apt,1,,,,,,,,,
14186845,95,Entire home/apt,2,,,,,,,,,
14991780,442,Entire home/apt,30,,,,,,,,,
14187192,135,Entire home/apt,2,,,,,,,,,
14201915,85,Private room,3,,,,,,,,,
15028921,182,Entire home/apt,2,,,,,,,,,
14213134,184,Entire home/apt,2,,,,,,,,,
15053620,141,Entire home/apt,1,,,,,,,,,
14217071,110,Entire home/apt,2,,,,,,,,,
14220168,70,Private room,1,,,,,,,,,
14240147,100,Entire home/apt,30,,,,,,,,,
14410216,106,Entire home/apt,2,,,,,,,,,
14455104,265,Entire home/apt,1,,,,,,,,,
14465929,689,Entire home/apt,7,,,,,,,,,
15109066,80,Entire home/apt,30,,,,,,,,,
14468790,130,Entire home/apt,7,,,,,,,,,
14473862,90,Entire home/apt,30,,,,,,,,,
14522498,127,Entire home/apt,2,,,,,,,,,
15111676,194,Entire home/apt,2,,,,,,,,,
14555211,55,Shared room,30,,,,,,,,,
14577606,85,Entire home/apt,2,,,,,,,,,
15117022,200,Entire home/apt,30,,,,,,,,,
15159094,148,Entire home/apt,2,,,,,,,,,
14592693,358,Entire home/apt,2,,,,,,,,,
14610580,118,Entire home/apt,1,,,,,,,,,
14670084,289,Entire home/apt,14,,,,,,,,,
14683894,100,Private room,1,,,,,,,,,
16000099,187,Entire home/apt,2,,,,,,,,,
15160598,156,Entire home/apt,2,,,,,,,,,
15164797,105,Entire home/apt,2,,,,,,,,,
16000287,208,Entire home/apt,2,,,,,,,,,
16000373,164,Entire home/apt,2,,,,,,,,,
16000566,95,Entire home/apt,30,,,,,,,,,
16000623,90,Entire home/apt,30,,,,,,,,,
16026758,115,Entire home/apt,30,,,,,,,,,
16027121,199,Entire home/apt,1,,,,,,,,,
15178392,300,Entire home/apt,6,,,,,,,,,
16027567,58,Private room,1,,,,,,,,,
16033188,109,Private room,2,,,,,,,,,
16054161,70,Entire home/apt,30,,,,,,,,,
16057038,80,Entire home/apt,2,,,,,,,,,
16069222,50,Private room,30,,,,,,,,,
15221864,82,Entire home/apt,1,,,,,,,,,
16133871,154,Entire home/apt,2,,,,,,,,,
15281555,87,Entire home/apt,3,,,,,,,,,
16177116,220,Entire home/apt,30,,,,,,,,,
16180550,147,Entire home/apt,2,,,,,,,,,
15288743,130,Entire home/apt,30,,,,,,,,,
16232208,299,Entire home/apt,30,,,,,,,,,
15298636,135,Private room,2,,,,,,,,,
16256640,69,Entire home/apt,30,,,,,,,,,
15299294,274,Entire home/apt,2,,,,,,,,,
16260044,170,Entire home/apt,30,,,,,,,,,
15299300,125,Entire home/apt,1,,,,,,,,,
15299411,125,Entire home/apt,2,,,,,,,,,
16283445,309,Entire home/apt,30,,,,,,,,,
16300855,328,Entire home/apt,3,,,,,,,,,
16301175,284,Entire home/apt,2,,,,,,,,,
16302080,400,Entire home/apt,30,,,,,,,,,
16334559,143,Entire home/apt,2,,,,,,,,,
15299612,111,Entire home/apt,3,,,,,,,,,
16338772,107,Entire home/apt,30,,,,,,,,,
15318650,130,Entire home/apt,2,,,,,,,,,
16352541,170,Entire home/apt,30,,,,,,,,,
16353693,287,Entire home/apt,3,,,,,,,,,
16389086,100,Entire home/apt,3,,,,,,,,,
15337460,140,Entire home/apt,3,,,,,,,,,
16407622,271,Entire home/apt,1,,,,,,,,,
15359889,357,Entire home/apt,4,,,,,,,,,
16412916,85,Private room,1,,,,,,,,,
15362150,114,Entire home/apt,30,,,,,,,,,
15365615,110,Entire home/apt,3,,,,,,,,,
15381188,513,Entire home/apt,2,,,,,,,,,
16415616,150,Entire home/apt,30,,,,,,,,,
16426835,100,Entire home/apt,1,,,,,,,,,
15407769,110,Entire home/apt,2,,,,,,,,,
15407909,793,Entire home/apt,2,,,,,,,,,
15408985,357,Entire home/apt,4,,,,,,,,,
16477955,79,Entire home/apt,30,,,,,,,,,
16480261,450,Entire home/apt,30,,,,,,,,,
16502894,166,Entire home/apt,30,,,,,,,,,
15424249,79,Private room,30,,,,,,,,,
16516448,53,Private room,1,,,,,,,,,
16516756,307,Entire home/apt,3,,,,,,,,,
16519148,249,Entire home/apt,1,,,,,,,,,
16521895,120,Entire home/apt,30,,,,,,,,,
16546621,480,Entire home/apt,30,,,,,,,,,
16579012,109,Entire home/apt,30,,,,,,,,,
16602889,151,Entire home/apt,3,,,,,,,,,
15438530,219,Entire home/apt,2,,,,,,,,,
15456841,322,Entire home/apt,4,,,,,,,,,
15464261,260,Private room,2,,,,,,,,,
16617445,164,Entire home/apt,1,,,,,,,,,
16619811,151,Entire home/apt,2,,,,,,,,,
15482578,115,Entire home/apt,2,,,,,,,,,
15537773,204,Entire home/apt,7,,,,,,,,,
16620899,165,Entire home/apt,30,,,,,,,,,
15548833,450,Entire home/apt,30,,,,,,,,,
16635898,320,Entire home/apt,2,,,,,,,,,
15550339,230,Entire home/apt,2,,,,,,,,,
16638438,147,Entire home/apt,1,,,,,,,,,
15554062,139,Entire home/apt,2,,,,,,,,,
16650261,94,Entire home/apt,30,,,,,,,,,
15625389,80,Entire home/apt,2,,,,,,,,,
16690527,135,Entire home/apt,2,,,,,,,,,
16726705,135,Entire home/apt,30,,,,,,,,,
15633363,54,Private room,30,,,,,,,,,
15634259,45,Private room,60,,,,,,,,,
16755038,133,Entire home/apt,2,,,,,,,,,
15700294,101,Entire home/apt,30,,,,,,,,,
16767131,245,Entire home/apt,5,,,,,,,,,
15746020,91,Private room,30,,,,,,,,,
16807494,129,Entire home/apt,2,,,,,,,,,
15774993,295,Entire home/apt,30,,,,,,,,,
15792703,154,Entire home/apt,2,,,,,,,,,
16807983,399,Entire home/apt,30,,,,,,,,,
16815738,42,Private room,4,,,,,,,,,
15816866,165,Entire home/apt,2,,,,,,,,,
15817305,394,Entire home/apt,30,,,,,,,,,
16873284,180,Entire home/apt,180,,,,,,,,,
15820436,371,Entire home/apt,3,,,,,,,,,
15832847,95,Entire home/apt,30,,,,,,,,,
16895409,276,Entire home/apt,3,,,,,,,,,
15832893,216,Entire home/apt,30,,,,,,,,,
15858568,479,Entire home/apt,30,,,,,,,,,
16900385,214,Entire home/apt,14,,,,,,,,,
15859042,92,Entire home/apt,30,,,,,,,,,
16928699,114,Entire home/apt,30,,,,,,,,,
15885497,114,Entire home/apt,1,,,,,,,,,
15901973,60,Private room,30,,,,,,,,,
16943987,70,Entire home/apt,180,,,,,,,,,
15917796,128,Entire home/apt,30,,,,,,,,,
15927940,111,Entire home/apt,1,,,,,,,,,
16962405,257,Entire home/apt,3,,,,,,,,,
15929975,210,Entire home/apt,30,,,,,,,,,
16997899,99,Private room,1,,,,,,,,,
17000592,99,Entire home/apt,30,,,,,,,,,
17011270,185,Entire home/apt,30,,,,,,,,,
15955405,399,Entire home/apt,30,,,,,,,,,
17027969,100,Private room,1,,,,,,,,,
15967039,121,Private room,1,,,,,,,,,
17030061,245,Entire home/apt,2,,,,,,,,,
15975033,77,Entire home/apt,1,,,,,,,,,
15984482,196,Entire home/apt,4,,,,,,,,,
17031553,199,Entire home/apt,30,,,,,,,,,
17348568,180,Entire home/apt,30,,,,,,,,,
17388273,188,Entire home/apt,3,,,,,,,,,
17075365,110,Entire home/apt,30,,,,,,,,,
17423614,168,Entire home/apt,30,,,,,,,,,
17433936,50,Shared room,30,,,,,,,,,
17445861,279,Entire home/apt,2,,,,,,,,,
17094436,116,Entire home/apt,2,,,,,,,,,
17462390,420,Private room,30,,,,,,,,,
17463195,125,Private room,2,,,,,,,,,
17483323,245,Entire home/apt,1,,,,,,,,,
17095283,147,Entire home/apt,6,,,,,,,,,
17177425,123,Entire home/apt,1,,,,,,,,,
17483515,148,Entire home/apt,2,,,,,,,,,
17510283,142,Entire home/apt,1,,,,,,,,,
17178460,92,Private room,2,,,,,,,,,
17513274,190,Entire home/apt,30,,,,,,,,,
17190446,136,Entire home/apt,1,,,,,,,,,
17210191,300,Entire home/apt,3,,,,,,,,,
17514702,272,Entire home/apt,3,,,,,,,,,
17556476,281,Private room,30,,,,,,,,,
17569817,489,Entire home/apt,3,,,,,,,,,
17569942,133,Entire home/apt,2,,,,,,,,,
17221609,112,Entire home/apt,1,,,,,,,,,
17573676,525,Entire home/apt,2,,,,,,,,,
17575412,165,Entire home/apt,1,,,,,,,,,
17228224,28,Private room,30,,,,,,,,,
17585489,89,Entire home/apt,2,,,,,,,,,
17228779,28,Private room,30,,,,,,,,,
17303750,275,Entire home/apt,30,,,,,,,,,
17589837,145,Entire home/apt,2,,,,,,,,,
17345311,139,Entire home/apt,2,,,,,,,,,
17608455,120,Entire home/apt,3,,,,,,,,,
18409620,85,Entire home/apt,3,,,,,,,,,
17610590,450,Entire home/apt,2,,,,,,,,,
17611308,349,Entire home/apt,30,,,,,,,,,
18414350,89,Entire home/apt,3,,,,,,,,,
18430634,300,Entire home/apt,5,,,,,,,,,
17635723,493,Entire home/apt,5,,,,,,,,,
18450779,112,Entire home/apt,2,,,,,,,,,
18451722,183,Entire home/apt,1,,,,,,,,,
18477502,272,Entire home/apt,1,,,,,,,,,
17658016,359,Entire home/apt,2,,,,,,,,,
18478643,153,Entire home/apt,6,,,,,,,,,
17716612,609,Entire home/apt,3,,,,,,,,,
18485076,198,Entire home/apt,2,,,,,,,,,
17732885,450,Entire home/apt,30,,,,,,,,,
18491600,154,Entire home/apt,2,,,,,,,,,
18491674,163,Entire home/apt,2,,,,,,,,,
18491733,126,Entire home/apt,1,,,,,,,,,
18492251,110,Entire home/apt,2,,,,,,,,,
17736840,127,Entire home/apt,30,,,,,,,,,
18504533,130,Entire home/apt,2,,,,,,,,,
17746911,122,Entire home/apt,1,,,,,,,,,
18507422,446,Entire home/apt,2,,,,,,,,,
18508910,50,Private room,2,,,,,,,,,
17767017,90,Entire home/apt,2,,,,,,,,,
18522787,98,Entire home/apt,5,,,,,,,,,
18527372,460,Entire home/apt,2,,,,,,,,,
17777744,100,Entire home/apt,2,,,,,,,,,
17787304,99,Private room,2,,,,,,,,,
18529198,165,Entire home/apt,30,,,,,,,,,
18630803,112,Entire home/apt,2,,,,,,,,,
17790080,161,Entire home/apt,30,,,,,,,,,
17790593,93,Private room,2,,,,,,,,,
18633109,93,Entire home/apt,30,,,,,,,,,
17790632,81,Private room,30,,,,,,,,,
17791049,93,Private room,2,,,,,,,,,
18635270,756,Entire home/apt,2,,,,,,,,,
17814988,189,Entire home/apt,3,,,,,,,,,
18636268,314,Entire home/apt,2,,,,,,,,,
17829271,165,Entire home/apt,30,,,,,,,,,
18637918,77,Entire home/apt,2,,,,,,,,,
17865690,182,Entire home/apt,5,,,,,,,,,
17878829,229,Entire home/apt,14,,,,,,,,,
17882923,150,Entire home/apt,30,,,,,,,,,
17889129,150,Entire home/apt,30,,,,,,,,,
17889172,125,Entire home/apt,30,,,,,,,,,
17926290,145,Entire home/apt,30,,,,,,,,,
17937341,223,Entire home/apt,4,,,,,,,,,
18638163,140,Entire home/apt,1,,,,,,,,,
17962405,261,Entire home/apt,2,,,,,,,,,
18672990,153,Entire home/apt,2,,,,,,,,,
18673405,371,Entire home/apt,4,,,,,,,,,
18673495,289,Entire home/apt,2,,,,,,,,,
18690558,78,Private room,1,,,,,,,,,
17979842,129,Entire home/apt,3,,,,,,,,,
17990897,106,Entire home/apt,30,,,,,,,,,
17992342,150,Entire home/apt,30,,,,,,,,,
17992913,170,Entire home/apt,3,,,,,,,,,
18728930,200,Entire home/apt,1,,,,,,,,,
18737568,149,Entire home/apt,1,,,,,,,,,
17993155,280,Private room,30,,,,,,,,,
17994682,160,Entire home/apt,3,,,,,,,,,
18777600,122,Entire home/apt,1,,,,,,,,,
18037851,120,Private room,1,,,,,,,,,
18794925,347,Entire home/apt,2,,,,,,,,,
18808283,140,Entire home/apt,7,,,,,,,,,
18058644,261,Entire home/apt,2,,,,,,,,,
18809004,139,Entire home/apt,30,,,,,,,,,
18823333,613,Entire home/apt,6,,,,,,,,,
18097851,850,Entire home/apt,3,,,,,,,,,
18828559,249,Private room,30,,,,,,,,,
18119556,460,Entire home/apt,2,,,,,,,,,
18849203,1057,Entire home/apt,1,,,,,,,,,
18858940,85,Entire home/apt,1,,,,,,,,,
18871432,554,Entire home/apt,1,,,,,,,,,
18876264,436,Entire home/apt,1,,,,,,,,,
18121270,224,Entire home/apt,2,,,,,,,,,
18879484,91,Entire home/apt,1,,,,,,,,,
18895355,154,Entire home/apt,4,,,,,,,,,
18910157,45,Private room,30,,,,,,,,,
18934440,134,Entire home/apt,30,,,,,,,,,
18156698,138,Entire home/apt,1,,,,,,,,,
18943180,119,Entire home/apt,30,,,,,,,,,
18945014,120,Private room,1,,,,,,,,,
18949136,98,Entire home/apt,2,,,,,,,,,
18182005,369,Entire home/apt,4,,,,,,,,,
18194024,85,Private room,1,,,,,,,,,
18194445,149,Entire home/apt,2,,,,,,,,,
18979238,130,Entire home/apt,30,,,,,,,,,
18196871,117,Entire home/apt,2,,,,,,,,,
18213259,89,Entire home/apt,30,,,,,,,,,
18213923,45,Private room,30,,,,,,,,,
18979781,195,Entire home/apt,2,,,,,,,,,
18994983,508,Entire home/apt,2,,,,,,,,,
18215078,88,Entire home/apt,30,,,,,,,,,
18228390,238,Entire home/apt,3,,,,,,,,,
18237332,237,Entire home/apt,2,,,,,,,,,
18996968,100,Entire home/apt,3,,,,,,,,,
18250300,100,Entire home/apt,3,,,,,,,,,
18266409,130,Entire home/apt,30,,,,,,,,,
19055403,95,Entire home/apt,4,,,,,,,,,
18313275,600,Entire home/apt,7,,,,,,,,,
19100455,118,Entire home/apt,3,,,,,,,,,
18322559,180,Entire home/apt,30,,,,,,,,,
19115007,94,Entire home/apt,1,,,,,,,,,
18325583,210,Entire home/apt,3,,,,,,,,,
